sid_unique_ID,domain,company,address,city,state,address,country,phone,sid_name,annual_sales
26475181,,AJU,3/f Chungnam Bldg.,Seoul,,3/f Chungnam Bldg.,Korea,+82 234759800,READY-MIXED CONCRETE,"273,438,400"
13713983,,AJU Steel,417 Bongsan Ri Sandong Myeon,Kumi,,417 Bongsan Ri Sandong Myeon,Korea,+82 547143008,METAL SERVICE CENTERS & OFFICES,"223,495,200"
18481322,,Amoluxe,308 Mosi Ri Jiksan Eup Seobuk Gu,Chonan,,308 Mosi Ri Jiksan Eup Seobuk Gu,Korea,+82 25420951,"LIGHTING EQUIPMENT, NEC","166,400,000"
22146566,,Amotech,Rm 5bl 1lot Namdong Industrial Complex,Inchon,,Rm 5bl 1lot Namdong Industrial Complex,Korea,+82 328210363,ELECTRONIC RESISTORS,"145,808,000"
14418929,,Anam Electronics,645 Seonggok Dong,Ansan,,645 Seonggok Dong,Korea,+82 314902000,"AUDIO-VIDEO EQUIPMENT, HOUSEHOLD","106,336,800"
13713984,,Any Pack,58 1 Mok Dong,Kwangju,,58 1 Mok Dong,Korea,+82 317190600,"PLASTICS PRODUCTS, NEC","259,100,000"
13713314,,Asia Cement,Asea Tower,Seoul,,Asea Tower,Korea,+82 25276582,"CEMENT, HYDRAULIC","252,729,000"
18505837,,Asia Pacific Systems,605 Jung Ri Dongtan Myeon,Hwasong,,605 Jung Ri Dongtan Myeon,Korea,+82 313792700,SEMICONDUCTORS & RELATED DEVICES,"138,895,200"
22146289,,Asia Paper MFG.,9/f Asia Tower,Seoul,,9/f Asia Tower,Korea,+82 25276882,PAPERBOARD MILLS,"236,329,200"
14418845,,Asia Papertec,1706 Jeongwang Dong,Shiheung,,1706 Jeongwang Dong,Korea,+82 314347404,PAPER MILLS,"108,896,800"
13685815,,Asian Acetyls,2 2 Sangnam Ri Cheongryang Myeon Ulju Gun,Ulsan,,2 2 Sangnam Ri Cheongryang Myeon Ulju Gun,Korea,+82 522791132,"INDUSTRIA ORGANIC CHEMICALS, NEC","140,867,100"
14418896,,Atlasbx,40 42 Daehwa Dong Daedok Gu,Taejon,,40 42 Daehwa Dong Daedok Gu,Korea,+82 426204272,STORAGE BATTERIES,"335,277,900"
13713848,,Avaco,1107 Wolam Dong Dalseo Gu,Taegu,,1107 Wolam Dong Dalseo Gu,Korea,+82 535838150,"INDUS & COML MACHINERY & EQUIPMENT, NEC","205,227,900"
14411082,,Avista,706 26 Yeoksam2 Dong Kangnam Gu,Seoul,,706 26 Yeoksam2 Dong Kangnam Gu,Korea,+82 221897700,"SHIRTS, EXC WORK, MEN'S & BOYS'","127,088,000"
26472245,,Baeksang Enterprise,Sungwoo Bldg.,Seoul,,Sungwoo Bldg.,Korea,+82 27019311,MANAGEMENT SERVICES,"194,688,000"
22146567,,Bangbang Apparel,Bangbang Bldg.,Seoul,,Bangbang Bldg.,Korea,+82 25760505,"SUITS, COATS & OVERCOATS, MEN'S & BOYS'","142,641,000"
13713897,,Barun Electronics,869 Jangji Ri Dongtan Myeon,Hwasong,,869 Jangji Ri Dongtan Myeon,Korea,+82 313223270,ELECTRICITY MEASURING & TEST DEVICES,"166,113,000"
13714014,,Basic House,274 2 Mora Dong Sasang Gu,Pusan,,274 2 Mora Dong Sasang Gu,Korea,+82 513024959,"OUTERWEAR, WOMEN'S & JUNIORS', NEC","155,494,800"
18505776,,Baxter,5 6/f Korea National Tourism Organization Bldg,Seoul,,5 6/f Korea National Tourism Organization Bldg,Korea,+82 262627100,"MEDICAL, DENTAL, HOSPITAL EQUIP & SUPLS","118,674,900"
22146358,,Bestech Com Holdings Incorporation,529 2 Sang Dong Wonmi Gu,Buchon,,529 2 Sang Dong Wonmi Gu,Korea,+82 323206000,READY-MIXED CONCRETE,"142,436,000"
26475471,,BH,422 1 Cheongcheon Dong Bupyeong Gu,Inchon,,422 1 Cheongcheon Dong Bupyeong Gu,Korea,+82 325102000,PRINTED CIRCUIT BOARDS,"100,008,900"
13713939,,BK LCD,555 9 Baekseok Dong Seobuk Gu,Chonan,,555 9 Baekseok Dong Seobuk Gu,Korea,+82 415290921,TELEPHONE & TELEGRAPH APPARATUS,"278,100,000"
14418921,,Black YAK,3/f Star Valley Bldg.,Seoul,,3/f Star Valley Bldg.,Korea,+82 220270814,"FABRICATED TEXTILE PRODUCTS, NEC","132,931,800"
22146316,,Bluebell,5/f Baekang Bldg.,Seoul,,5/f Baekang Bldg.,Korea,+82 234442203,"CLOTHING & FURNISHINGS, MEN'S & BOYS'","124,800,000"
26474791,,BNB Sungwon,740 Chonam Ri Gwangyang Eup,Kwangyang,,740 Chonam Ri Gwangyang Eup,Korea,+82 617971100,STEEL PIPES & TUBES,"109,869,300"
22146279,,Bohae Brewery,15 Daean Dong,Mokpo,,15 Daean Dong,Korea,+82 612433141,MALT BEVERAGES,"113,115,600"
13713685,,Bong Shin,530 Kajwa Dong Seo Gu,Inchon,,530 Kajwa Dong Seo Gu,Korea,+82 325908800,DEEP SEA FOREIGN TRANSPORT OF FREIGHT,"165,777,300"
13713833,,Booil Information Link Corp,46 4 Koje1 Dong Yonje Gu,Pusan,,46 4 Koje1 Dong Yonje Gu,Korea,+82 518502010,CONCRETE WORK CONTRACTORS,"404,976,000"
22146322,,Bookook Securities,34 2 Yeouido Dong Yeongdeungpo Gu,Seoul,,34 2 Yeouido Dong Yeongdeungpo Gu,Korea,+82 27841010,"SECURITY BROKERS, DLRS & FLOTATION COS","145,721,100"
13714124,,Bookook Steel,738 1 Ancheong Dong Gwangsan Gu,Kwangju,,738 1 Ancheong Dong Gwangsan Gu,Korea,+82 629543800,STEEL MILLS & BLAST FURNACES,"232,006,500"
14419040,,Booyoung,5/f Buyoung Bldg.,Seoul,,5/f Buyoung Bldg.,Korea,+82 237745500,"CONSTRUCTION, SINGLE-FAMILY HOUSES","119,392,000"
14418852,,Borneo International Furniture Co .,246 1 Gojan Dong Namdong Gu,Inchon,,246 1 Gojan Dong Namdong Gu,Korea,+82 28417771,WOOD OFFICE FURNITURE,"137,493,000"
13713561,,Boryung Medience,Boryung Bldg.,Seoul,,Boryung Bldg.,Korea,+82 27088300,"PERFUMES, COSMTICS, TOILET PREPARATIONS","164,312,100"
13713600,,BR,34 12 Yongseong Ri Samsong Myon,Umsong,,34 12 Yongseong Ri Samsong Myon,Korea,+82 438775031,ICE CREAM & FROZEN DESSERTS,"383,456,700"
14418847,,Bukwang Pharmaceutical,398 1 Daebang Dong Dongjak Gu,Seoul,,398 1 Daebang Dong Dongjak Gu,Korea,+82 28288114,"INDUSTRIAL INORGANIC CHEMICALS, NEC","162,558,900"
22146512,,Busan Kyungnam Milk Cooperative,954 1 Moohyun 4dong Nam Gu,Pusan,,954 1 Moohyun 4dong Nam Gu,Korea,+82 516341237,"DAIRY PRODUCTS, DRY: CONDENSED & EVAP","111,530,400"
14419067,,Busan Savings Bank,1146 6 Choryang Dong Dong Gu,Pusan,,1146 6 Choryang Dong Dong Gu,Korea,+82 512907000,"SAVINGS BANKS, NOT FEDERALLY CHARTERED","367,910,100"
14418884,,BYC,1104 1 Daerim Dong Youngdeungpo Gu,Seoul,,1104 1 Daerim Dong Youngdeungpo Gu,Korea,+82 28403175,"UNDERWEAR & NIGHTWEAR, MEN'S & BOYS'","185,328,900"
26215932,,C-Motech,4 5/f Wooje Bldg.,Seoul,,4 5/f Wooje Bldg.,Korea,+82 23689824,"COMMUNICATIONS EQUIPMENT, NEC","122,411,700"
13713715,,Cammsys Corp,11 82 83 Songdo Dong Yeonsu Gu,Inchon,,11 82 83 Songdo Dong Yeonsu Gu,Korea,+82 328144846,"SPECIAL DIES, TOOLS, DIE SET/JIGS/MOLDS","131,074,200"
13713417,,Canon Korea Business Solutions,168 12 Samseong Dong Gangnam Gu,Seoul,,168 12 Samseong Dong Gangnam Gu,Korea,+82 261820575,"OFFICE MACHINES, NEC","477,816,300"
22146424,,Catholic University of Korea Kangnam ST. Mary's Hospital,505 Banpo Dong Seocho Gu,Seoul,,505 Banpo Dong Seocho Gu,Korea,+82 25901114,GENERAL MEDICAL & SURGICAL HOSPITALS,"416,000,000"
22146426,,Catholic University of Korea ST. Mary's Hospital,62 Yeouido Dong Yeongdeungpo Gu,Seoul,,62 Yeouido Dong Yeongdeungpo Gu,Korea,+82 237791114,GENERAL MEDICAL & SURGICAL HOSPITALS,"347,360,000"
25945133,,CBD,Rm 1312 Sj Technovill,Seoul,,Rm 1312 Sj Technovill,Korea,+82 233970841,"BUSINESS SERVICES, NEC","104,000,000"
13685757,,Central Motek,10 2 Jookgok Ri Jinyoung Eup,Kimhae,,10 2 Jookgok Ri Jinyoung Eup,Korea,+82 553459360,MOTOR VEHICLE PARTS & ACCESSORIES,"224,961,300"
18505803,,Cesco,Sesco Bldg.,Seoul,,Sesco Bldg.,Korea,+82 221400100,"REPAIR SHOPS & RELATED SERVICES, NEC","276,640,000"
13714008,,Chang Shin,558 Sinpyeong Dong Saha Gu,Pusan,,558 Sinpyeong Dong Saha Gu,Korea,+82 519608800,RUBBER & PLASTICS FOOTWEAR,"456,105,600"
22139883,,Cheju National University Hospital,154 Samdo2 Dong,Cheju,,154 Samdo2 Dong,Korea,+82 647501234,GENERAL MEDICAL & SURGICAL HOSPITALS,"108,576,000"
14419007,,Chemtronics,167 8 Chungsong Ri Jeondong Myeon,Yongi,,167 8 Chungsong Ri Jeondong Myeon,Korea,+82 418683011,ELECTRON TUBES,"165,971,700"
18481319,,Cheongwoo Tech,816 6 Osikdo Dong,Kunsan,,816 6 Osikdo Dong,Korea,+82 634648200,PRIMARY COPPER,"279,963,000"
13713585,,Chokwang Jotun,1205 Jisa Dong Gangseo Gu,Pusan,,1205 Jisa Dong Gangseo Gu,Korea,+82 553856600,INORGANIC PIGMENTS,"184,986,900"
26469911,,Chokwang Paint,379 1 Samnak Dong Sasang Gu,Pusan,,379 1 Samnak Dong Sasang Gu,Korea,+82 513047701,PAINT & ALLIED PRODUCTS,"137,700,900"
22146614,,Chonbuk National University Hospital,634 18 Geumam Dong Deokjin Gu,Chonju,,634 18 Geumam Dong Deokjin Gu,Korea,+82 632501114,GENERAL MEDICAL & SURGICAL HOSPITALS,"312,208,000"
22146284,,Chong GU,165 4 Beomeo Dong Suseong Gu,Taegue,,165 4 Beomeo Dong Suseong Gu,Korea,+82 537401009,"RESIDENTIAL CONSTRUCTION, NEC","296,357,400"
14418851,,Chongkundang Pharmaceutical,Chongkundang Bldg.,Seoul,,Chongkundang Bldg.,Korea,+82 221940300,PHARMACEUTICAL PREPARATIONS,"377,669,700"
22146537,,Chonnam National University Hwasun Hospital,160 Ilsim Ri Hwasun Eup,Hwasun,,160 Ilsim Ri Hwasun Eup,Korea,+82 613797577,MANAGEMENT CONSULTING SERVICES,"248,352,000"
26470564,,Chosun Ilbo,61 Taepyeongno Ga Jung Gu,Seoul,,61 Taepyeongno Ga Jung Gu,Korea,+82 27245114,NEWSPAPER PUBLISHING & PRINTING,"333,159,200"
22146310,,Chosun Refractories,1657 9 Taein Dong,Kwangyang,,1657 9 Taein Dong,Korea,+82 617988114,NONCLAY REFRACTORIES,"368,987,400"
22146413,,Chosun University,375 Seoseok Dong Dong Gu,Kwangju,,375 Seoseok Dong Dong Gu,Korea,+82 622307114,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","212,368,000"
22146283,,Chung KOO Industrial,50 Sokong Dong Chung Gu,Seoul,,50 Sokong Dong Chung Gu,Korea,0,"VENEER & PLYWOOD, HARDWOOD","149,968,000"
22146551,,Chungang University,221 Heukseok Dong Dongjak Gu,Seoul,,221 Heukseok Dong Dongjak Gu,Korea,+82 28205114,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","249,514,000"
22146414,,Chungbuk National University,52 Gaeshin Dong Heungdeok Gu,Chongju,,52 Gaeshin Dong Heungdeok Gu,Korea,+82 432612114,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","122,720,000"
22146555,,Chungnam National University Hospital,640 Daesa Dong Jung Gu,Taejon,,640 Daesa Dong Jung Gu,Korea,+82 422808429,GENERAL MEDICAL & SURGICAL HOSPITALS,"343,616,000"
14418937,,Chungsuk Engineering,57 Garak Dong Songpa Gu,Seoul,,57 Garak Dong Songpa Gu,Korea,+82 24050011,ENGINEERING SERVICES,"125,216,000"
14418945,,CJ CGV,16/f Cj E&m Center,Seoul,,16/f Cj E&m Center,Korea,+82 23716522,"MOTION PICTURE THEATERS, EXC DRIVE-IN","379,690,200"
14418853,,CK Line,7 8/f Boseung Bldg.,Seoul,,7 8/f Boseung Bldg.,Korea,+82 237886800,"TRANSPORTATION SERVICES, NEC","122,604,300"
18506022,,CKD Bio Corp,368 Chungjeong Ro 3 Ga Seodaemun Gu,Seoul,,368 Chungjeong Ro 3 Ga Seodaemun Gu,Korea,+82 221940555,PHARMACEUTICAL PREPARATIONS,"109,411,200"
26473083,,Codes Combine,13 14/f Bauhouse,Seoul,,13 14/f Bauhouse,Korea,+82 221177000,"POTTERY PRODUCTS, NEC","162,240,000"
14418838,,Community Chest of Korea,1 17 Chong Dong Jung Gu,Seoul,,1 17 Chong Dong Jung Gu,Korea,+82 262623031,"SOCIAL SERVICES, NEC","321,253,200"
22146581,,Corn Products,7/f Pacific Tower,Seoul,,7/f Pacific Tower,Korea,+82 234851300,WET CORN MILLING,"207,585,400"
22139911,,Cowell E,Rm 303 504 Bucheon Techno Park Ssangyong 3 Cha,Buchon,,Rm 303 504 Bucheon Techno Park Ssangyong 3 Cha,Korea,+82 326241600,"UNIT INVESTMENT TRUSTS, CLOSED-END","165,817,800"
26471688,,Cowon Systems,Cowon Tower,Seoul,,Cowon Tower,Korea,+82 269000000,COMPUTER PROGRAMMING SERVICES,"109,040,400"
13713421,,Cresyn,8 22 Jamwon Dong Seocho Gu,Seoul,,8 22 Jamwon Dong Seocho Gu,Korea,+82 220412709,"ELECTRONIC COMPONENTS, NEC","171,766,800"
26472692,,Crucialtec,165 Sechul Ri Baebang Myeon,Asan,,165 Sechul Ri Baebang Myeon,Korea,+82 315466655,NAVIGATION & GUIDANCE SYSTS/INSTRUMENTS,"187,186,500"
26471069,,CS,865 Changheung Dong Nam Gu,Pohang,,865 Changheung Dong Nam Gu,Korea,+82 542858200,METAL CANS,"107,173,000"
13685778,,CS Wind Corporation,4/f Baekseok University Bldg.,Chonan,,4/f Baekseok University Bldg.,Korea,+82 419011800,MOTORS & GENERATORS,"134,345,700"
13714169,,Cuckoo Homesys,91 Kyo Dong,Yangsan-Gun,,91 Kyo Dong,Korea,+82 553800700,"ELECTRICAL APPLIANCES, TV & RADIO SETS","309,504,600"
22146372,,DAE Dong Construction,1198 1 Choryang3 Dong Tong Gu,Pusan,,1198 1 Choryang3 Dong Tong Gu,Korea,+82 5144109106,"RESIDENTIAL CONSTRUCTION, NEC","142,186,500"
18506044,,DAE HA,333 55 Achan Ri Sunseong Myeon,Tangjin,,333 55 Achan Ri Sunseong Myeon,Korea,+82 413593500,"PLASTICS PRODUCTS, NEC","129,155,400"
22146399,,DAE Kyung Sangsa Co LTD..,Shin Bldg.,Seoul,,Shin Bldg.,Korea,+82 292440014,TOBACCO & TOBACCO PRODUCTS,"182,859,600"
13713687,,DAE Young Packaging,725 8 Wonshi Dong Danwon Gu,Ansan,,725 8 Wonshi Dong Danwon Gu,Korea,+82 314909200,CORRUGATED & SOLID FIBER BOXES,"152,077,500"
14419010,,Daebo Engineering & Construction,Rm 807 8/f Mirae Plaza,Hwasong,,Rm 807 8/f Mirae Plaza,Korea,+82 230169145,"HIGHWAY & STREET CONST, EXC ELEV HWYS","137,162,400"
